,Customer ID,Cust Since,City,Zip
2645,OLSF,2006-10-30,OLATHE,66062
2646,OLSJ,2003-03-27,KANSAS CITY,64113
2647,OLSOJ,2011-10-27,OVERLAND PARK,66221
2648,OLSOM,2020-06-30,OVERLAND PARK,66213
2649,OLSON,2009-06-22,SHAWNEE,66218
2650,OLSS,2015-05-08,OVERLAND PARK,66213
2651,OMANM,2003-05-21,PRAIRIE VILLAGE,66208
2652,ONEIL,2012-01-25,OVERLAND PARK,66210
2653,OPCA,2015-04-06,OVERLAND PARK,66212
2654,OPCC,2005-05-26,OVERLAND PARK,66213
2655,ORDO,2002-12-23,SHAWNEE,66216
2656,ORO,2006-03-28,SHAWNEE,66218
2657,ORPI,2019-09-10,OVERLAND PARK,66207
2658,ORT,2007-11-06,OLATHE,66062
2659,ORTB,2011-11-17,KANSAS CITY,64113
2660,ORTH,2008-01-07,OVERLAND PARK,66213
2661,OSBJ,2019-05-08,OVERLAND PARK,66223
2662,OSBR,2006-04-21,LENEXA,66220
2663,OSHJ,1998-01-11,LEAWOOD,66209
2664,OSIP,2010-10-29,OLATHE,66061
2665,OSTRJ,2003-09-08,OVERLAND PARK,66221
2666,OTTA,2011-08-08,OTTAWA,66067
2667,OTTD,2000-08-14,LEAWOOD,66209
2668,OTTE,2014-10-24,FAIRWAY,66205
2669,OTTG,2006-04-06,SHAWNEE,66216
2670,OTTO,2005-02-18,OLATHE,66062
2671,OUTDOOR,2004-05-21,OVERLAND PARK,66223
2672,OUTPOST,2007-12-20,LENEXA,66214
2673,OUTR,2019-01-29,KANSAS CITY,64108
2674,OVER,2003-06-03,LEAWOOD,66211
2675,OVERL,2005-05-17,GRETNA,68028
2676,OWEK,2003-07-15,KANSAS CITY,64155
2677,OWEN,2014-09-19,SHAWNEE,66216
2678,OWENS,2017-06-08,LEAWOOD,66206
2679,OWENSE,2019-01-24,KANSAS CITY,64108
2680,OWENSE-BAUER,2021-03-31,KANSAS CITY,64108
2681,OXFOH,2002-12-02,LEAWOOD,66209
2682,OYER,2016-11-09,LENEXA,66220
2683,OZLE,2016-11-08,LEAWOOD,66211
2684,PAAR,2021-12-14,VERNON HILLS,60061
2685,PACD,2018-11-06,KANSAS CITY,64110
2686,PACE,2003-12-15,LENEXA,66219
2687,PACEC,2014-11-03,KANSAS CITY,64131
2688,PADGB,2004-12-21,OVERLAND PARK,66213
2689,PADJ,2006-11-14,SHAWNEE,66216
2690,PAGAD,2003-10-01,STILWELL,66085
2691,PALAJ,2003-04-17,OVERLAND PARK,66213
2692,PALCG,2003-07-15,LENEXA,66216
2693,PALD,2007-08-20,OVERLAND PARK,66223
2694,PALI,2018-05-03,LENEXA,66215
2695,PALMB,2005-05-18,LEAWOOD,66209
2696,PALMJ,2009-11-23,OVERLAND PARK,66221
2697,PALMM,2007-11-06,OLATHE,66061
2698,PALMR,2010-06-07,OVERLAND PARK,66221
2699,PALMS,2005-03-14,LEAWOOD,66209
2700,PANK,2008-12-15,OLATHE,66061
2701,PAPP,2017-11-17,OVERLAND PARK,66213
2702,PARA,2005-08-23,OVERLAND PARK,66210
2703,PARAS,2010-07-14,OVERLAND PARK,66085
2704,PARD,2016-11-08,WESTWOOD,66205
2705,PARI,2005-06-20,LENEXA,66215
2706,PARK,1998-01-11,LEAWOOD,66206
2707,PARKB,2011-10-07,OLATHE,66062
2708,PARKC,2003-03-31,OVERLAND PARK,66221
2709,PARKD,2014-04-23,SHAWNEE,66216
2710,PARKG,2011-04-19,OVERLAND PARK,66223
2711,PARKM,2012-08-13,DENVER,80230
2712,PARKS,2007-11-16,OVERLAND PARK,66213
2713,PARKT,2012-06-29,OVERLAND PARK,66223
2714,PARKW,2007-08-16,KANSAS CITY,64111
2715,PARL,2005-01-11,KANSAS CITY,66106
2716,PARR,2011-03-23,OLATHE,66061
2717,PARRJ,2011-09-23,OVERLAND PARK,66213
2718,PART,2000-03-14,STILLWELL,66085
2719,PASC,2010-07-01,OVERLAND PARK,66213
2720,PASE,2007-07-11,KANSAS CITY,64114
2721,PASLEY,2009-02-09,WESTON,64098
2722,PATE,2010-08-30,PRAIRIE VILLAGE,66208
2723,PATEC,2010-08-31,PRAIRIE VILLAGE,66208
2724,PATER,2010-11-29,OVERLAND PARK,66223
2725,PATJ,2007-05-04,OVERLAND PARK,66221
2726,PATM,1998-01-11,LEAWOOD,66209
2727,PATN,1998-01-11,BELTON,64012
2728,PATR,2019-08-21,STILWELL,66085
2729,PATTC,2013-10-15,LENEXA,66219
2730,PATTE,2015-06-03,BONNER SPRINGS,66012
2731,PATTJ,2002-07-09,OLATHE,66062
2732,PATTS,2006-09-26,FAIRWAY,66205
2733,PAULG,2021-02-01,OLATHE,66062
2734,PAVJ,2017-05-02,OVERLAND PARK,66221
2735,PAVL,2007-10-19,MISSION HILLS,66208
2736,PAYN,2008-05-08,PRAIRIE VILLAGE,66208
2737,PBL,2013-04-11,OVERLAND PARK,66210
2738,PEACC,2003-07-24,SHAWNEE,66226
2739,PEAK,2010-07-02,STILWELL,66085
2740,PEAKD,2013-08-27,LENEXA,66215
2741,PEARK,1998-10-27,OLATHE,66062
2742,PEAT,2014-06-10,LEAWOOD,66206
2743,PECB,2011-07-07,OVERLAND PARK,66221
2744,PECE,1998-01-11,OLATHE,66061
2745,PECKG,2005-03-23,KANSAS CITY,64113
2746,PECKH,2019-07-05,STILLWELL,66085
2747,PECW,1999-07-23,OVERLAND PARK,66210
2748,PEDC,2002-04-04,OVERLAND PARK,66209
2749,PEEK,2011-05-05,GRANDVIEW,64030
2750,PEGU,2008-12-01,SHAWNEE,66226
2751,PEMBK,2004-10-21,KANSAS CITY,64131
2752,PENCE,2013-06-28,KANSAS CITY,64152
2753,PEND,2017-03-24,LEAWOOD,66209
2754,PENG,2005-03-24,KANSAS CITY,64111
2755,PENJ,2006-06-19,OVERLAND PARK,66223
2756,PENM,2012-08-28,OVERLAND PARK,66223
2757,PENN,2009-09-22,OVERLAND PARK,66221
2758,PENRT,2004-05-12,OVERLAND PARK,66213
2759,PENS,2006-06-21,SHAWNEE,66216
2760,PEPN,2005-02-18,LEAWOOD,66209
2761,PERED,2020-10-19,Overland Park,66224
2762,PERK,2006-10-30,OLATHE,66062
2763,PERR,2005-05-05,OVERLAND PARK,66213
2764,PERRB,2009-03-27,LEAWOOD,66224
2765,PERRY,2011-10-10,Kansas City,64111
2766,PERS,2016-11-09,LANSING,66043
2767,PERYJ,2005-08-18,KANSAS CITY,64113
2768,PESS,2008-09-29,SHAWNEE,66216
2769,PETA,2015-06-08,OVERLAND PARK,66221
2770,PETB,2011-05-19,LENEXA,66215
2771,PETD,2003-07-07,OLATHE,66062
2772,PETDA,2007-04-09,OVERLAND PARK,66212
2773,PETED,2003-05-02,SHAWNEE MISSION,66225
2774,PETEE,2003-05-14,SHAWNEE MISSION,66205
2775,PETEJ,2003-04-04,LEAWOOD,66211
2776,PETEM,2007-06-11,OLATHE,66062
2777,PETER,2007-08-03,OLATHE,66062
2778,PETERG,2008-09-02,OLATHE,66062
2779,PETEW,2003-07-16,KANSAS CITY,64114
2780,PETG,2005-11-03,OVERLAND PARK,66209
2781,PETJ,2003-11-17,OVERLAND PARK,66212
2782,PETJA,2006-08-09,OVERLAND PARK,66085
2783,PETK,2006-08-03,PRAIRIE VILLAGE,66207
2784,PETRA,2005-07-06,KANSAS CITY,64114
2785,PETS,2001-05-17,OVERLAND PARK,66224
2786,PETTY,2003-05-21,OVERLAND PARK,66221
2787,PETZO,2006-03-22,PRAIRIE VILLAGE,66208
2788,PFE,2007-01-18,OLATHE,66062
2789,PFEI,2016-11-08,OVERLAND PARK,66223
2790,PFIS,2005-11-30,SHAWNEE,66218
2791,PHEH,2005-06-06,SHAWNEE,66218
2792,PHEM,1998-01-11,OVERLAND PARK,66221
2793,PHIK,2012-08-28,SHAWNEE,66227
2794,PHILA,2002-11-25,OVERLAND PARK,66213
2795,PHILD,1998-06-04,OLATHE,66061
2796,PHILK,2005-10-14,SHAWNEE,66203
2797,PHILLI,2011-10-11,PRAIRIE VILLAGE,66208
2798,PHILLR,2005-11-04,PRAIRIE VILLAGE,66208
2799,PHILT,2003-09-25,MISSION HILLS,66208
2800,PHILW,2005-11-04,OVERLAND PARK,66213
2801,PHOE,2010-09-15,OVERLAND PARK,66085
2802,PHYTO,2007-01-26,LENEXA,66215
2803,PIAN,2011-12-16,LEAWOOD,66209
2804,PICK,2006-07-14,SHAWNEE,66226
2805,PIEB,2015-07-27,FAIRWAY,66205
2806,PIEP,2010-04-19,PRAIRIE VILLAGE,66207
2807,PIER,2013-11-04,OVERLAND PARK,66210
2808,PIET,2018-06-14,OVERLAND PARK,66221
2809,PIKB,2011-08-19,OVERLAND PARK,66213
2810,PIKU,2010-10-11,OVERLAND PARK,66221
2811,PILS,2009-05-08,LEAWOOD,66206
2812,PINE,2019-04-16,OVERLAND PARK,66212
2813,PINOT,2003-11-21,OVERLAND PARK,66221
2814,PIPER,2005-10-31,KANSAS CITY,66112
2815,PIQU,2017-01-25,KANSAS CITY,64105
2816,PISA,2014-06-10,OVERLAND PARK,66224
2817,PITT,2009-09-21,SHAWNEE,66216
2818,PITTR,2011-05-04,OVERLAND PARK,66209
2819,PLAZA,2008-01-21,KANSAS CITY,64112
2820,PLAZA100,2008-07-21,KANSAS CITY,64112
2821,PLEA,2015-10-22,OVERLAND PARK,66223
2822,PLEAVALL,2021-07-26,MEDINA,44256
2823,PLUN,2006-05-02,OLATHE,66062
2824,POAG,2011-09-28,FAIRWAY,66205
2825,POKO,2008-10-10,SHAWNEE,66226
2826,POLA,2006-11-14,OVERLAND PARK,66224
2827,POLJ,2001-11-27,KANSAS CITY,64113
2828,POLLO,2011-10-18,OVERLAND PARK,66223
2829,POLSD,2004-05-03,OVERLAND PARK,66221
2830,POMMS,2004-04-15,OVERLAND PARK,66213
2831,POMO,2010-07-06,POMONA,66076
2832,PONT,2015-04-06,OLATHE,66062
2833,POOLS,2004-04-05,LENEXA,66220
2834,POPE,2007-04-10,LEAWOOD,66209
2835,POPP,2011-06-16,OLATHE,66061
2836,POPPD,2020-03-26,OVERLAND PARK,66213
2837,PORC,2019-06-04,OLATHE,66062
2838,PORE,2006-11-27,PRIAIRE VILLAGE,66208
2839,PORR,2006-05-03,LENEXA,66220
2840,PORT,2006-10-31,SHAWNEE,66226
2841,PORTE,2009-11-17,OVERLAND PARK,66210
2842,PORTJ,2007-12-03,KANSAS CITY,64113
2843,PORTT,2018-03-06,OVERLAND PARK,66212
2844,PORTW,2006-11-02,LEAWOOD,66209
2845,POST,2005-10-31,OVERLAND PARK,66210
2846,POTCM,2005-06-29,OVERLAND PARK,66214
2847,POTD,2004-10-05,OVERLAND PARK,66213
2848,POTTE,2012-05-09,OVERLAND PARK,66213
2849,POTTM,2005-11-22,OVERLAND PARK,66213
2850,POTTN,2015-05-07,MERRIAM,66203
2851,POTTR,2003-05-02,OVERLAND PARK,66221
2852,POVEG,2003-10-01,KANSAS CITY,64114
2853,POWEE,2003-04-18,OLATHE,66062
2854,POWEJ,2005-04-25,OVERLAND PARK,66221
2855,POWEM,2021-06-22,SHAWNEE,66226
2856,POZR,2002-08-15,OVERLAND PARK,66213
2857,PPM,2003-04-25,LEAWOOD,66211
2858,PRAE,2014-05-21,SHAWNEE,66226
2859,PRAGH,2003-11-21,LEE'S SUMMIT,64081
2860,PRAI,2011-11-01,WILLIAMSBURG,66095
2861,PRAT,2016-11-09,WICHITA,67219
2862,PRAW,1998-01-11,SHAWNEE,66216
2863,PREM,2018-05-29,KANSAS CITY,66105
2864,PRESC,2004-04-27,SHAWNEE,66226
2865,PREST,2007-10-01,OLATHE,66062
2866,PRIBJ,2004-04-02,OLATHE,66062
2867,PRICD,2005-01-24,LENEXA,66219
2868,PRICE,2007-06-14,PRAIRIE VILLAGE,66208
2869,PRIM,2005-05-13,OVERLAND PARK,66223
2870,PRIME,2016-11-09,KANSAS CITY,66105
2871,PRINCE,2003-01-13,OLATHE,66062
2872,PRINZ,2007-05-02,OVERLAND PARK,66207
2873,PRIT,2011-05-17,GRAIN VALLEY,64029
2874,PRO,2006-02-04,KANSAS CITY,64153
2875,PROP,2006-04-11,OVERLAND PARK,66085
2876,PRUI,2002-03-07,OVERLAND PARK,66210
2877,PRUL,2014-09-18,OLATHE,66061
2878,PUETT,2007-08-24,SHAWNEE,66216
2879,PUGLA,2004-06-07,PRAIRIE VILLAGE,66207
2880,PUMP,2008-06-23,FAIRWAY,66205
2881,PURPLE,2013-11-04,MANHATTAN,66502
2882,PURS,2007-09-26,LEAWOOD,66209
2883,PURV,2009-06-05,OVERLAND PARK,66085
2884,PUTM,2017-07-27,OVERLAND PARK,66213
2885,PYER,2009-10-05,OVERLAND PARK,66221
2886,PYKA,2004-08-12,OVERLAND PARK,66215
2887,QUACK,2008-09-05,OLATHE,66061
2888,QUAD,2009-06-05,MISSION,66202
2889,QUAI,2015-11-18,OLATHE,66063
2890,QUAKG,2003-08-11,OVERLAND PARK,66209
2891,QUAT,2009-04-06,LEE SUMMIT,64081
2892,QUEEN,2007-08-09,OVERLAND PARK,66204
2893,QUIC,2012-07-02,SHAWNEE,66217
2894,QUIG,2006-04-24,OVERLAND PARK,66213
2895,QUIJ,1998-01-11,BUCYRUS,66085
2896,QUIN,2011-08-15,OVERLAND PARK,66210
2897,QUINM,2020-06-22,OVERLAND PARK,66213
2898,QUINT,2017-03-13,KANSAS CITY,64157
2899,QUIT,2010-04-05,WEATHERBY LAKE,64152
2900,QUIVI,2010-12-20,KANSAS CITY,66106
2901,RAAT,2007-11-15,OVERLAND PARK,66213
2902,RABR,2011-02-22,LEAWOOD,66209
2903,RACE,2011-05-16,WEATHERBY LAKE,64152
2904,RACH,2007-03-26,SHAWNEE,66226
2905,RADE,2012-08-08,LENEXA,66215
2906,RADO,2019-03-05,OVERLAND PARK,66224
2907,RAET,2019-07-26,OLATHE,66062
2908,RAGS,2015-11-09,PRAIRIE VILLAGE,66208
2909,RAGW,1998-06-17,WESTWOOD HILLS,66205
2910,RAID,2013-07-01,KANSAS CITY,66102
2911,RAIFC,2004-08-20,OVERLAND PARK,66209
2912,RAIFO,2007-05-24,OVERLAND PARK,66207
2913,RAIN,2006-06-13,AZUSA,91702
2914,RAIND,2003-05-13,OVERLAND PARK,66210
2915,RAINEN,2007-11-02,KANSAS CITY,64116
2916,RAINT,2005-11-19,OLATHE,66062
2917,RAINW,2005-11-03,PRAIRIE VILLAGE,66207
2918,RAMA,1999-07-23,FAIRWAY,66205
2919,RAME,2009-10-12,SHAWNEE,66216
2920,RAMID,2011-11-08,STILWELL,66085
2921,RAMIR,2004-03-29,EDGERTON,66021
2922,RAMST,2004-06-07,OVERLAND PARK,66221
2923,RAMT,2004-07-13,OVERLAND PARK,66221
2924,RAND,2005-08-02,RAYMORE,64083
2925,RANDM,2011-03-23,OLATHE,66061
2926,RANDR,2007-06-05,OLATHE,66061
2927,RANE,2016-11-09,OVERLAND PARK,66212
2928,RANG,2017-12-11,KANSAS CITY,64151
2929,RANJ,1998-11-24,LEAWOOD,66224
2930,RANS,2004-07-02,SHAWNEE,66217
2931,RAPH,2006-06-20,KANSAS CITY,64105
2932,RAPP,2008-10-16,SHAWNEE,66226
2933,RATL,2012-03-30,LEE'S SUMMIT,64064
2934,RAU,2014-11-20,OVERLAND PARK,66210
2935,RAWA,2008-09-12,KANSAS CITY,64108
2936,RAWE,2010-09-30,OVERLAND PARK,66210
2937,RAYD,2012-04-04,WESTWOOD,66205
2938,RAYE,2006-07-26,SHAWNEE,66216
2939,RAYJ,2004-04-15,OVERLAND PARK,66223
2940,RAYR,2009-12-02,LENEXA,66220
2941,REAC,2008-08-28,KANSAS CITY,66109
2942,READ,2006-05-15,GLADSTONE,64118
2943,REAN,2002-05-22,OVERLAND PARK,66223
2944,REARD,2002-05-08,OVERLAND PARK,66210
2945,REARM,2014-06-19,OVERLAND PARK,66223
2946,REARP,2013-05-16,LEAWOOD,66209
2947,REBE,2009-08-20,OVERLAND PARK,66221
2948,REBOB,2004-10-21,SHAWNEE,66216
2949,REDM,2008-03-11,OLATHE,66062
2950,REDT,2014-10-07,OVERLAND PARK,66213
2951,REED,2005-05-19,OLATHE,66062
2952,REEDC,2011-05-23,OVERLAND PARK,66221
2953,REEDS,2019-04-16,PARKVILLE,64152
2954,REEJ,2011-05-27,OLATHE,66062
2955,REER,2003-02-07,BONNER SPRINGS,66012
2956,REES,2006-07-12,OVERLAND PARK,66283
2957,REESD,2013-12-04,OVERLAND PARK,66212
2958,REESJ,2018-08-16,SHAWNEE,66226
2959,REEVK,2005-02-22,OLATHE,66062
2960,REGD,2003-09-10,OLATHE,66062
2961,REGEB,2003-04-08,OVERLAND PARK,66223
2962,REGH,2013-11-21,SHAWNEE,
2963,REICC,2021-03-29,LENEXA,66227
2964,REID,2006-07-21,PRAIRIE VILLAGE,66208
2965,REIJ,2010-07-22,OVERLAND PARK,66210
2966,REIM,1998-05-27,PRAIRIE VILLAGE,66207
2967,REIMR,2005-10-31,SHAWNEE,66216
2968,REIN,2010-09-27,SHAWNEE,66218
2969,RENE,2018-08-13,LENEXA,66214
2970,RENK,2015-07-07,MISSION HILLS,66208
2971,RENM,2002-04-08,PRAIRIE VILLAGE,66208
2972,RENNJ,2005-08-12,LEAWOOD,66209
2973,RENOT,2003-11-06,OVERLAND PARK,66212
2974,RENT,2006-11-16,SHAWNEE,66217
2975,RENZJ,2005-03-15,OVERLAND PARK,66210
2976,REPH,2015-03-24,OLATHE,66061
2977,RESPP,2004-02-12,OVERLAND PARK,66221
2978,RETWC,2017-03-15,KANSAS CITY,64116
2979,RETZ,2020-08-14,OVERLAND PARK,66223
2980,REVG,2002-06-13,OVERLAND PARK,66223-2208
2981,REXR,2015-08-28,OVERLAND PARK,66213
2982,REYJ,2006-08-01,BLUE SPRINGS,64015
2983,REYNA,2021-08-10,Kansas City,64113
2984,REYNE,2005-10-21,OVERLAND PARK,66221
2985,RHEIN,2005-10-31,LENEXA,66219
2986,RICHE,2008-11-21,OLATHE,66061
2987,RICHH,2016-11-08,OVERLAND PARK,66223
2988,RICHK,2008-05-02,OVERLAND PARK,66207
2989,RICHL,2003-03-21,LEE'S SUMMIT,64063
2990,RICHR,2016-11-08,LEES SUMMIT,64086
2991,RIEGF,2005-09-19,SHAWNEE,66216
2992,RIEP,1998-03-07,OVERLAND PARK,66210
2993,RIFFE,2003-04-25,KANSAS CITY,64145
2994,RIFFH,2003-01-08,KANSAS CITY,64145
2995,RIGGM,2020-09-02,OVERLAND PARK,66223
2996,RILD,2007-05-18,LEAWOOD,66211
2997,RILEK,2008-07-07,BUCYRUS,66013
2998,RILJ,2001-04-03,LENEXA,66215
2999,RIMA,2017-03-14,OLATHE,66061
3000,RINA,2006-06-01,SHAWNEE,66216
3001,RISCM,2004-07-26,OVERLAND PARK,66210
3002,RISE,2013-03-18,OLATHE,66062
3003,RITCJ,2003-12-22,SHAWNEE,66218
3004,RIVE,2009-02-20,OLATHE,66061
3005,RIVM,2018-11-21,KANSAS CITY,64105
3006,RIXB,2002-06-26,OVERLAND PARK,66210
3007,RJM,2022-01-19,KANSAS CITY,64108
3008,RJV,2006-04-14,LENEXA,66220
3009,RLS,2007-01-15,SHAWNEE,66216
3010,ROACL,2021-04-19,SHAWNEE,66217
3011,ROBERT,2006-03-03,SALT LAKE CITY,84171
3012,ROBES,2001-09-21,OVERLAND PARK,66202
3013,ROBINM,2004-11-17,OVERLAND PARK,66224
3014,ROBINN,2013-10-02,LENEXA,66227
3015,ROBIS,2009-06-01,LEAWOOD,66206
3016,ROBJ,2015-11-18,SHAWNEE,66216
3017,ROBK,2018-09-27,OVERLAND PARK,66213
3018,ROBL,2009-06-30,KANSAS CITY,64113
3019,ROBM,1999-04-29,LEAWOOD,66224
3020,ROBOJ,2008-12-09,OVERLAND PARK,66085
3021,ROBS,2004-08-04,PRAIRIE VILLAGE,66207
3022,ROBSI,2006-12-13,SHAWNEE,66216
3023,ROCB,2019-09-24,OVERLAND PARK,66213
3024,ROCH,2006-09-25,OVERLAND PARK,66213
3025,ROCHJ,2009-06-05,LEAWOOD,66224
3026,ROCHW,2011-07-25,SHAWNEE,66226
3027,ROCKR,2004-08-18,LEAWOOD,66224
3028,ROCKS,2007-01-08,LENEXA,66219
3029,RODED,2020-06-08,PARKVILLE,64152
3030,RODGD,2003-04-08,LEAWOOD,66209
3031,RODI,2015-07-27,SHAWNEE,66216
3032,ROE,2007-04-20,SHAWNEE,66226
3033,ROED,2007-05-02,KANSAS CITY,64114
3034,ROEH,2011-05-04,OVERLAND PARK,66210
3035,ROGC,2016-11-09,OVERLAND PARK,66207
3036,ROGG,2011-10-31,OLATHE,66062
3037,ROGJ,2005-05-31,GARDNER,66030
3038,ROGJE,2005-10-25,LENEXA,66220
3039,ROGS,2007-12-03,GARDNER,66030
3040,ROGT,2004-05-18,MISSION,66205
3041,ROHN,2015-09-10,KANSAS CITY,66106
3042,ROIT,2007-01-08,LENEXA,66219
3043,ROLLG,1998-06-17,OVERLAND PARK,66207
3044,ROMA,2010-07-28,LENEXA,66220
3045,ROOTS,2004-05-18,OVERLAND PARK,66213
3046,ROSB,2012-08-28,OVERLAND PARK,66209
3047,ROSEB,2010-09-17,LENEXA,66219
3048,ROSEG,2003-06-09,OVERLAND PARK,66213
3049,ROSEN,2007-07-05,OVERLAND PARK,66221
3050,ROSENM,2007-07-20,KANSAS CITY,64113
3051,ROSER,2016-11-08,KANSAS CITY,64113
3052,ROSJ,2015-04-27,SHAWNEE,66216
3053,ROSL,2003-03-31,PRAIRIE VILLAGE,66208
3054,ROSM,2002-05-22,LEAWOOD,66209
3055,ROSR,2003-07-29,LEAWOOD,66211
3056,ROSSA,2006-06-15,SHAWNEE,66208
3057,ROSSB,2006-10-06,OLATHE,66061
3058,ROSSD,2003-04-16,LEAWOOD,66209
3059,ROSSG,2005-11-08,OVERLAND PARK,66223
3060,ROSSP,2016-11-08,OVERLAND PARK,66213
3061,ROTE,2013-05-14,LENEXA,66220
3062,ROTH,1998-01-11,OVERLAND PARK,66213
3063,ROTHH,2002-10-03,OVERLAND PARK,66210
3064,ROTHK,2016-11-08,LENEXA,66219
3065,ROTHR,2004-10-18,LEAWOOD,66224
3066,ROTHT,2012-12-27,OVERLAND PARK,66210
3067,ROTT,2019-10-01,OVERLAND PARK,66221
3068,ROUCA,2003-10-02,OVERLAND PARK,66212
3069,ROUD,2013-04-24,STILWELL,66085
3070,ROUDR,2014-08-22,OVERLAND PARK,66212
3071,ROUE,2019-03-27,KANSAS CITY,64137
3072,ROUN,2018-04-10,SHAWNEE,66226
3073,ROUR,2009-06-05,OVERLAND PARK,66213
3074,ROUSM,2007-05-16,LENEXA,66220
3075,ROUSP,2003-06-13,OVERLAND PARK,66221
3076,ROUSS,2016-11-15,LEAWOOD,66206
3077,ROY,2006-11-14,OVERLAND PARK,66223
3078,ROYS,2019-06-20,OVERLAND PARK,66210
3079,RUCK,2014-04-16,OLATHE,66062
3080,RUDER,2004-08-04,OVERLAND PARK,66221
3081,RUKAM,2004-07-27,STILWELL,66085
3082,RUNKE,2005-07-26,LEAWOOD,66224
3083,RUNKL,2011-04-15,STILWELL,66085
3084,RUNN,2005-05-06,OVERLAND PARK,66213
3085,RUNY,2008-10-21,BONNER SPRINGS,66012
3086,RUPA,1998-01-11,OVERLAND PARK,66213
3087,RUSG,1999-05-18,OVERLAND PARK,66213
3088,RUSGR,2007-05-07,REPUBLIC,65738
3089,RUSH,2003-01-18,OVERLAND PARK,66221
3090,RUSHJ,2003-04-04,OLATHE,66062
3091,RUSHJA,2007-04-16,OVERLAND PARK,66212
3092,RUSS,2010-02-11,LEAWOOD,66224
3093,RUSSA,2010-11-12,OVERLAND PARK,66213
3094,RUSSE,2010-11-08,SHAWNEE,66216
3095,RUSSG,2000-03-14,OVERLAND PARK,66223
3096,RUSSO,2006-04-04,OVERLAND PARK,66213
3097,RUTHJ,2003-05-13,KANSAS CITY,64114
3098,RUTL,2006-05-15,SHAWNEE,66226
3099,RYAJ,2015-10-27,OVERLAND PARK,66213
3100,RYAN,2007-08-17,OVERLAND PARK,66214
3101,RYDE,2012-10-01,OVERLAND PARK,66207
3102,S & B RENTALS,2005-09-02,LENEXA,66215
3103,S.I.K.,2015-06-22,LAFAYETTE,80026
3104,SABS,2003-05-13,LEAWOOD,66209
3105,SABU,2009-11-10,SHAWNEE,66216
3106,SADG,2000-11-30,OLATHE,66062
3107,SADOK,2003-11-17,OVERLAND PARK,66085
3108,SADR,1998-01-11,SIBLEY,64088
3109,SAG,2006-10-19,NEWCASTER,98059
3110,SAID,2015-05-05,SHAWNEE,66216
3111,SAIL,2004-04-15,LENEXA,66215
3112,SALBJ,2003-07-08,OVERLAND PARK,66213
3113,SALC,1999-10-20,OVERLAND PARK,66213
3114,SALM,2008-05-16,KANSAS CITY,64113
3115,SALMK,2011-05-18,PRAIRIE VILLAGE,66208
3116,SAMC,2015-11-17,SHAWNEE,66216
3117,SAMM,2004-10-29,STILLWELL,66085
3118,SAMP,2013-09-27,OVERLAND PARK,66213
3119,SAMS,2006-05-26,LEE'S SUMMIT,64064
3120,SAMU,2013-11-12,LEAWOOD,66209
3121,SAND,2008-10-27,BONNER SPRINGS,66012
3122,SANDD,2020-04-29,Lake Quivira,66217
3123,SANJ,2003-03-17,LENEXA,66219
3124,SANL,1998-11-18,OVERLAND PARK,66213
3125,SANOA,2004-11-19,SHAWNEE,66216
3126,SANS,2005-04-08,LENEXA,66219
3127,SAPP,2010-08-13,LENEXA,66227
3128,SARD,2006-10-16,OLATHE,66062-3887
3129,SAUC,2006-05-03,SHAWNEE,66226
3130,SAUNDG,2004-05-03,OVERLAND PARK,66213
3131,SCAL,2008-08-27,LENEXA,66215
3132,SCANE,2003-05-12,OVERLAND PARK,66207
3133,SCAS,2000-06-02,OLATHE,66062
3134,SCHAD,2003-06-13,KANSAS CITY,64145
3135,SCHAJ,2011-06-15,LENEXA,66219
3136,SCHAK,2008-03-31,OVERLAND PARK,66204
3137,SCHAN,2005-08-10,OVERLAND PARK,66214
3138,SCHB,1998-01-11,OVERLAND PARK,66212
3139,SCHC,1998-07-09,OVERLAND PARK,66210
3140,SCHEI,2009-06-18,OVERLAND PARK,66212
3141,SCHEJ,2004-03-16,OVERLAND PARK,66213
3142,SCHES,2019-12-12,KANSAS CITY,64114
3143,SCHID,2004-07-27,SHAWNEE,66226
3144,SCHK,2002-04-22,OLATHE,66061
3145,SCHL,2000-11-02,KANSAS CITY,64114
3146,SCHLO,2013-05-17,PRAIRIE VILLAGE,66207
3147,SCHLS,2016-11-09,SHAWNEE,66218
3148,SCHM,2019-10-09,OVERLAND PARK,66224
3149,SCHMI,2006-04-24,OVERLAND PARK,66212
3150,SCHMIDT,2009-07-23,OVERLAND PARK,66207
3151,SCHMIE,2010-07-22,LENEXA,66215
3152,SCHMK,2003-03-31,OVERLAND PARK,66221
3153,SCHML,2013-09-04,KANSAS CITY,66109
3154,SCHMREM,2021-07-30,Kansas City,64114
3155,SCHN,2008-07-17,SHAWNEE,66216
3156,SCHNM,2020-06-23,OVERLAND PARK,66221
3157,SCHNU,2013-11-25,OVERLAND PARK,66221
3158,SCHOD,2006-07-05,PRAIRIE VILLAGE,66207
3159,SCHOL,2000-03-03,OVERLAND PARK,66223
3160,SCHONR,2003-11-10,KANSAS CITY,64119
3161,SCHR,1998-01-11,OVERLAND PARK,66213
3162,SCHRA,2009-04-02,KANSAS CITY,64113
3163,SCHRD,2013-09-20,LENEXA,66215
3164,SCHRG,2009-05-21,OVERLAND PARK,66221
3165,SCHRJ,2003-04-04,OVERLAND PARK,66221
3166,SCHRO,2005-05-04,SHAWNEE,66217
